Rainfall, Temperature, Ph,Crop, Production
597.77778,23.73,5.5,Groundnut,0.88889
597.77778,23.725,5.5,Groundnut,0.88889
597.77778,23.72,5.5,Groundnut,0.88889
597.77778,23.715,5.5,Groundnut,0.88889
597.77778,23.71,5.5,Groundnut,0.88889
597.79013,23.705,5.5,Groundnut,0.889
597.79454,23.7,5.5,Groundnut,0.88904
597.79688,23.695,5.5,Groundnut,0.88906
597.83654,23.69,5.5,Groundnut,0.88942
597.85714,23.685,5.5,Groundnut,0.88961
597.87925,23.68,5.5,Groundnut,0.88981
597.89717,23.675,5.5,Groundnut,0.88997
597.91224,23.67,5.5,Groundnut,0.89011
597.91422,23.665,5.5,Groundnut,0.89013
597.92683,23.66,5.5,Groundnut,0.89024
597.92683,23.655,5.5,Groundnut,0.89024
597.94521,23.65,5.5,Groundnut,0.89041
597.97069,23.645,5.5,Groundnut,0.89064
597.9723,23.64,5.5,Groundnut,0.89066
597.97347,23.635,5.5,Groundnut,0.89067
597.97425,23.63,5.5,Groundnut,0.89068
597.98851,23.625,5.5,Groundnut,0.8908
598,23.62,5.5,Groundnut,0.89091
598.00225,23.615,5.5,Groundnut,0.89093
598.01411,23.61,5.5,Groundnut,0.89104
598.01453,23.605,5.5,Groundnut,0.89104
598.02039,23.6,5.5,Groundnut,0.89109
598.02128,23.595,5.5,Groundnut,0.8911
598.09524,23.59,5.5,Groundnut,0.89177
598.10811,23.585,5.5,Groundnut,0.89189
598.10811,23.58,5.5,Groundnut,0.89189
598.10811,23.575,5.5,Groundnut,0.89189
598.12622,23.57,5.5,Groundnut,0.89206
598.13333,23.565,5.5,Groundnut,0.89212
598.14655,23.56,5.5,Groundnut,0.89224
598.15385,23.555,5.5,Groundnut,0.89231
598.16456,23.55,5.5,Groundnut,0.89241
598.17633,23.545,5.5,Groundnut,0.89251
598.18182,23.54,5.5,Groundnut,0.89256
598.20513,23.535,5.5,Groundnut,0.89277
598.21429,23.53,5.5,Groundnut,0.89286
598.21429,23.525,5.5,Groundnut,0.89286
598.21429,23.52,5.5,Groundnut,0.89286
598.22651,23.515,5.5,Groundnut,0.89297
598.24087,23.51,5.5,Groundnut,0.8931
598.26667,23.505,5.5,Groundnut,0.89333
598.29787,23.5,5.5,Groundnut,0.89362
598.29787,23.495,5.5,Groundnut,0.89362
598.29787,23.49,5.5,Groundnut,0.89362
598.30912,23.485,5.5,Groundnut,0.89372
598.31698,23.48,5.5,Groundnut,0.89379
598.32547,23.475,5.5,Groundnut,0.89387
598.33333,23.47,5.5,Groundnut,0.89394
598.35294,23.465,5.5,Groundnut,0.89412
598.39019,23.46,5.5,Groundnut,0.89446
598.39844,23.455,5.5,Groundnut,0.89453
598.42105,23.45,5.5,Groundnut,0.89474
598.42105,23.445,5.5,Groundnut,0.89474
598.44988,23.44,5.5,Groundnut,0.895
598.46578,23.435,5.5,Groundnut,0.89514
598.46774,23.43,5.5,Groundnut,0.89516
598.4788,23.425,5.5,Groundnut,0.89526
598.49793,23.42,5.5,Groundnut,0.89544
598.53191,23.415,5.5,Groundnut,0.89574
598.53659,23.41,5.5,Groundnut,0.89579
598.5533,23.405,5.5,Groundnut,0.89594
598.55626,23.4,5.5,Groundnut,0.89597
598.55881,23.395,5.5,Groundnut,0.89599
598.56923,23.39,5.5,Groundnut,0.89608
598.57143,23.385,5.5,Groundnut,0.8961
598.59299,23.38,5.5,Groundnut,0.8963
598.62069,23.375,5.5,Groundnut,0.89655
598.63049,23.37,5.5,Groundnut,0.89664
598.65535,23.365,5.5,Groundnut,0.89687
598.67502,23.36,5.5,Groundnut,0.89705
598.67647,23.355,5.5,Groundnut,0.89706
598.71336,23.35,5.5,Groundnut,0.89739
598.71795,23.345,5.5,Groundnut,0.89744
598.74016,23.34,5.5,Groundnut,0.89764
598.75912,23.335,5.5,Groundnut,0.89781
598.77551,23.33,5.5,Groundnut,0.89796
598.78729,23.325,5.5,Groundnut,0.89807
598.8075,23.32,5.5,Groundnut,0.89825
598.81356,23.315,5.5,Groundnut,0.89831
598.84058,23.31,5.5,Groundnut,0.89855
598.84058,23.305,5.5,Groundnut,0.89855
598.85135,23.3,5.5,Groundnut,0.89865
598.85135,23.295,5.5,Groundnut,0.89865
598.8555,23.29,5.5,Groundnut,0.89869
598.89747,23.285,5.5,Groundnut,0.89907
598.99775,23.28,5.5,Groundnut,0.89998
599,23.275,5.5,Groundnut,0.9
599,23.27,5.5,Groundnut,0.9
599,23.265,5.5,Groundnut,0.9
599,23.26,5.5,Groundnut,0.9
599,23.255,5.5,Groundnut,0.9
599,23.25,5.5,Groundnut,0.9
599,23.245,5.5,Groundnut,0.9
599,23.24,5.5,Groundnut,0.9
599,23.235,5.5,Groundnut,0.9
599,23.23,5.5,Groundnut,0.9
599,23.225,5.5,Groundnut,0.9
599,23.22,5.5,Groundnut,0.9
599.00299,23.215,5.5,Groundnut,0.90003
599.03824,23.21,5.5,Groundnut,0.90035
599.04325,23.205,5.5,Groundnut,0.90039
599.06405,23.2,5.5,Groundnut,0.90058
599.07801,23.195,5.5,Groundnut,0.90071
599.09283,23.19,5.5,Groundnut,0.90084
599.10476,23.185,5.5,Groundnut,0.90095
599.16143,23.18,5.5,Groundnut,0.90147
599.17534,23.175,5.5,Groundnut,0.90159
599.19643,23.17,5.5,Groundnut,0.90179
599.21918,23.165,5.5,Groundnut,0.90199
599.21997,23.16,5.5,Groundnut,0.902
599.23913,23.155,5.5,Groundnut,0.90217
599.25816,23.15,5.5,Groundnut,0.90235
599.26829,23.145,5.5,Groundnut,0.90244
599.26829,23.14,5.5,Groundnut,0.90244
599.27966,23.135,5.5,Groundnut,0.90254
599.2953,23.13,5.5,Groundnut,0.90268
599.33154,23.125,5.5,Groundnut,0.90301
599.37969,23.12,5.5,Groundnut,0.90345
599.39462,23.115,5.5,Groundnut,0.90359
599.41999,23.11,5.5,Groundnut,0.90382
599.42308,23.105,5.5,Groundnut,0.90385
599.42308,23.1,5.5,Groundnut,0.90385
599.44275,23.095,5.5,Groundnut,0.90403
599.59459,23.09,5.5,Groundnut,0.90541
599.62264,23.085,5.5,Groundnut,0.90566
599.63057,23.08,5.5,Groundnut,0.90573
599.69809,23.075,5.5,Groundnut,0.90635
599.71223,23.07,5.5,Groundnut,0.90647
599.71429,23.065,5.5,Groundnut,0.90649
599.76134,23.06,5.5,Groundnut,0.90692
599.76744,23.055,5.5,Groundnut,0.90698
599.76907,23.05,5.5,Groundnut,0.90699
599.77034,23.045,5.5,Groundnut,0.907
599.77582,23.04,5.5,Groundnut,0.90705
599.78877,23.035,5.5,Groundnut,0.90717
599.79516,23.03,5.5,Groundnut,0.90723
599.798,23.025,5.5,Groundnut,0.90725
599.79823,23.02,5.5,Groundnut,0.90726
599.82379,23.015,5.5,Groundnut,0.90749
599.84615,23.01,5.5,Groundnut,0.90769
599.8773,23.005,5.5,Groundnut,0.90798
599.88,23,5.5,Groundnut,0.908
599.88,22.995,5.5,Groundnut,0.908
599.98141,22.99,5.5,Groundnut,0.90892
600,22.985,5.5,Groundnut,0.90909
600,22.98,5.5,Groundnut,0.90909
600,22.975,5.5,Groundnut,0.90909
600,22.97,5.5,Groundnut,0.90909
600,22.965,5.5,Groundnut,0.90909
600,22.96,5.5,Groundnut,0.90909
600,22.955,5.5,Groundnut,0.90909
600,22.95,5.5,Groundnut,0.90909
600,22.945,5.5,Groundnut,0.90909
600,22.94,5.5,Groundnut,0.90909
600,22.935,5.5,Groundnut,0.90909
600,22.93,5.5,Groundnut,0.90909
600.059,22.925,5.5,Groundnut,0.90963
600.08315,22.92,5.5,Groundnut,0.90985
600.09579,22.915,5.5,Groundnut,0.90996
600.1,22.91,5.5,Groundnut,0.91
600.10663,22.905,5.5,Groundnut,0.91006
600.10707,22.9,5.5,Groundnut,0.91006
600.11132,22.895,5.5,Groundnut,0.9101
600.11236,22.89,5.5,Groundnut,0.91011
600.12245,22.885,5.5,Groundnut,0.9102
600.17857,22.88,5.5,Groundnut,0.91071
600.20548,22.875,5.5,Groundnut,0.91096
600.20743,22.87,5.5,Groundnut,0.91098
600.22222,22.865,5.5,Groundnut,0.91111
600.22222,22.86,5.5,Groundnut,0.91111
600.22666,22.855,5.5,Groundnut,0.91115
600.23082,22.85,5.5,Groundnut,0.91119
600.23891,22.845,5.5,Groundnut,0.91126
600.25316,22.84,5.5,Groundnut,0.91139
600.26549,22.835,5.5,Groundnut,0.9115
600.34107,22.83,5.5,Groundnut,0.91219
600.43104,22.825,5.5,Groundnut,0.91301
600.45139,22.82,5.5,Groundnut,0.91319
600.4978,22.815,5.5,Groundnut,0.91362
600.51661,22.81,5.5,Groundnut,0.91379
600.52998,22.805,5.5,Groundnut,0.91391
600.54278,22.8,5.5,Groundnut,0.91403
600.54372,22.795,5.5,Groundnut,0.91403
600.54845,22.79,5.5,Groundnut,0.91408
600.57143,22.785,5.5,Groundnut,0.91429
600.6383,22.78,5.5,Groundnut,0.91489
600.67797,22.775,5.5,Groundnut,0.91525
600.67797,22.77,5.5,Groundnut,0.91525
600.70423,22.765,5.5,Groundnut,0.91549
600.70423,22.76,5.5,Groundnut,0.91549
600.72354,22.755,5.5,Groundnut,0.91567
600.76042,22.75,5.5,Groundnut,0.916
600.76099,22.745,5.5,Groundnut,0.91601
600.76707,22.74,5.5,Groundnut,0.91606
600.77926,22.735,5.5,Groundnut,0.91618
600.79561,22.73,5.5,Groundnut,0.91632
600.86339,22.725,5.5,Groundnut,0.91694
600.86783,22.72,5.5,Groundnut,0.91698
600.88002,22.715,5.5,Groundnut,0.91709
600.94848,22.71,5.5,Groundnut,0.91771
601.02368,22.705,5.5,Groundnut,0.9184
601.12903,22.7,5.5,Groundnut,0.91935
601.14847,22.695,5.5,Groundnut,0.91953
601.15775,22.69,5.5,Groundnut,0.91962
601.18255,22.685,5.5,Groundnut,0.91984
601.19522,22.68,5.5,Groundnut,0.91996
601.1986,22.675,5.5,Groundnut,0.91999
601.2,22.67,5.5,Groundnut,0.92
601.20161,22.665,5.5,Groundnut,0.92001
601.24586,22.66,5.5,Groundnut,0.92042
601.26471,22.655,5.5,Groundnut,0.92059
601.28913,22.65,5.5,Groundnut,0.92081
601.29167,22.645,5.5,Groundnut,0.92083
601.29496,22.64,5.5,Groundnut,0.92086
601.33562,22.635,5.5,Groundnut,0.92123
601.34118,22.63,5.5,Groundnut,0.92128
601.36126,22.625,5.5,Groundnut,0.92147
601.37255,22.62,5.5,Groundnut,0.92157
601.40625,22.615,5.5,Groundnut,0.92188
601.41743,22.61,5.5,Groundnut,0.92198
601.41934,22.605,5.5,Groundnut,0.92199
601.44444,22.6,5.5,Groundnut,0.92222
601.44444,22.595,5.5,Groundnut,0.92222
601.45078,22.59,5.5,Groundnut,0.92228
601.45631,22.585,5.5,Groundnut,0.92233
601.53846,22.58,5.5,Groundnut,0.92308
601.53846,22.575,5.5,Groundnut,0.92308
601.53846,22.57,5.5,Groundnut,0.92308
601.5625,22.565,5.5,Groundnut,0.9233
601.56898,22.56,5.5,Groundnut,0.92335
601.57143,22.555,5.5,Groundnut,0.92338
601.57485,22.55,5.5,Groundnut,0.92341
601.57895,22.545,5.5,Groundnut,0.92344
601.59063,22.54,5.5,Groundnut,0.92355
601.5935,22.535,5.5,Groundnut,0.92358
601.59722,22.53,5.5,Groundnut,0.92361
601.59776,22.525,5.5,Groundnut,0.92362
601.6122,22.52,5.5,Groundnut,0.92375
601.62412,22.515,5.5,Groundnut,0.92386
601.63498,22.51,5.5,Groundnut,0.92395
601.64557,22.505,5.5,Groundnut,0.92405
601.66495,22.5,5.5,Groundnut,0.92423
601.67748,22.495,5.5,Groundnut,0.92434
601.71115,22.49,5.5,Groundnut,0.92465
601.72566,22.485,5.5,Groundnut,0.92478
601.77835,22.48,5.5,Groundnut,0.92526
601.78293,22.475,5.5,Groundnut,0.9253
601.78667,22.47,5.5,Groundnut,0.92533
601.83406,22.465,5.5,Groundnut,0.92576
601.85934,22.46,5.5,Groundnut,0.92599
601.86224,22.455,5.5,Groundnut,0.92602
601.90156,22.45,5.5,Groundnut,0.92638
601.92944,22.445,5.5,Groundnut,0.92663
601.95122,22.44,5.5,Groundnut,0.92683
601.95232,22.435,5.5,Groundnut,0.92684
602,22.43,5.5,Groundnut,0.92727
602.03219,22.425,5.5,Groundnut,0.92757
602.07558,22.42,5.5,Groundnut,0.92796
602.07817,22.415,5.5,Groundnut,0.92798
602.07984,22.41,5.5,Groundnut,0.928
602.0823,22.405,5.5,Groundnut,0.92802
602.14286,22.4,5.5,Groundnut,0.92857
602.14286,22.395,5.5,Groundnut,0.92857
602.14286,22.39,5.5,Groundnut,0.92857
602.14286,22.385,5.5,Groundnut,0.92857
602.14286,22.38,5.5,Groundnut,0.92857
602.15722,22.375,5.5,Groundnut,0.9287
602.19884,22.37,5.5,Groundnut,0.92908
602.24359,22.365,5.5,Groundnut,0.92949
602.27309,22.36,5.5,Groundnut,0.92976
602.28417,22.355,5.5,Groundnut,0.92986
602.29916,22.35,5.5,Groundnut,0.92999
602.30932,22.345,5.5,Groundnut,0.93008
602.31086,22.34,5.5,Groundnut,0.9301
602.32558,22.335,5.5,Groundnut,0.93023
602.32558,22.33,5.5,Groundnut,0.93023
602.40876,22.325,5.5,Groundnut,0.93099
602.40897,22.32,5.5,Groundnut,0.93099
602.40992,22.315,5.5,Groundnut,0.931
602.47642,22.31,5.5,Groundnut,0.9316
602.52288,22.305,5.5,Groundnut,0.93203
602.52427,22.3,5.5,Groundnut,0.93204
602.55639,22.295,5.5,Groundnut,0.93233
602.66667,22.29,5.5,Groundnut,0.93333
602.66667,22.285,5.5,Groundnut,0.93333
602.66667,22.28,5.5,Groundnut,0.93333
602.66667,22.275,5.5,Groundnut,0.93333
602.66667,22.27,5.5,Groundnut,0.93333
602.66667,22.265,5.5,Groundnut,0.93333
602.66667,22.26,5.5,Groundnut,0.93333
602.66667,22.255,5.5,Groundnut,0.93333
602.66667,22.25,5.5,Groundnut,0.93333
602.66667,22.245,5.5,Groundnut,0.93333
602.66667,22.24,5.5,Groundnut,0.93333
602.66667,22.235,5.5,Groundnut,0.93333
602.686,22.23,5.5,Groundnut,0.93351
602.72676,22.225,5.5,Groundnut,0.93388
602.77143,22.22,5.5,Groundnut,0.93429
602.80374,22.215,5.5,Groundnut,0.93458
602.82538,22.21,5.5,Groundnut,0.93478
602.82609,22.205,5.5,Groundnut,0.93478
602.82609,22.2,5.5,Groundnut,0.93478
602.82609,22.195,5.5,Groundnut,0.93478
602.84942,22.19,5.5,Groundnut,0.93499
602.84978,22.185,5.5,Groundnut,0.935
602.85148,22.18,5.5,Groundnut,0.93501
602.88235,22.175,5.5,Groundnut,0.93529
602.89231,22.17,5.5,Groundnut,0.93538
602.90323,22.165,5.5,Groundnut,0.93548
602.90323,22.16,5.5,Groundnut,0.93548
602.90686,22.155,5.5,Groundnut,0.93552
602.96907,22.15,5.5,Groundnut,0.93608
602.97872,22.145,5.5,Groundnut,0.93617
602.98658,22.14,5.5,Groundnut,0.93624
602.98784,22.135,5.5,Groundnut,0.93625
603.00213,22.13,5.5,Groundnut,0.93638
603.03231,22.125,5.5,Groundnut,0.93666
603.0399,22.12,5.5,Groundnut,0.93673
603.06933,22.115,5.5,Groundnut,0.93699
603.125,22.11,5.5,Groundnut,0.9375
603.12748,22.105,5.5,Groundnut,0.93752
603.14754,22.1,5.5,Groundnut,0.9377
603.1541,22.095,5.5,Groundnut,0.93776
603.16384,22.09,5.5,Groundnut,0.93785
603.17518,22.085,5.5,Groundnut,0.93796
603.18317,22.08,5.5,Groundnut,0.93803
603.19048,22.075,5.5,Groundnut,0.9381
603.23829,22.07,5.5,Groundnut,0.93853
603.24623,22.065,5.5,Groundnut,0.9386
603.25126,22.06,5.5,Groundnut,0.93865
603.25355,22.055,5.5,Groundnut,0.93867
603.25806,22.05,5.5,Groundnut,0.93871
603.28814,22.045,5.5,Groundnut,0.93898
603.31822,22.04,5.5,Groundnut,0.93926
603.32068,22.035,5.5,Groundnut,0.93928
603.33333,22.03,5.5,Groundnut,0.93939
603.33333,22.025,5.5,Groundnut,0.93939
603.35849,22.02,5.5,Groundnut,0.93962
603.38346,22.015,5.5,Groundnut,0.93985
603.4,22.01,5.5,Groundnut,0.94
603.40183,22.005,5.5,Groundnut,0.94002
603.40233,22,5.5,Groundnut,0.94002
603.43548,21.995,5.5,Groundnut,0.94032
603.44371,21.99,5.5,Groundnut,0.9404
603.46154,21.985,5.5,Groundnut,0.94056
603.47796,21.98,5.5,Groundnut,0.94071
603.48291,21.975,5.5,Groundnut,0.94075
603.488,21.97,5.5,Groundnut,0.9408
603.51762,21.965,5.5,Groundnut,0.94107
603.52941,21.96,5.5,Groundnut,0.94118
603.52941,21.955,5.5,Groundnut,0.94118
603.55172,21.95,5.5,Groundnut,0.94138
603.57754,21.945,5.5,Groundnut,0.94161
603.66492,21.94,5.5,Groundnut,0.94241
603.67527,21.935,5.5,Groundnut,0.9425
603.70229,21.93,5.5,Groundnut,0.94275
603.71429,21.925,5.5,Groundnut,0.94286
603.77358,21.92,5.5,Groundnut,0.9434
603.83922,21.915,5.5,Groundnut,0.94399
603.83951,21.91,5.5,Groundnut,0.944
603.83959,21.905,5.5,Groundnut,0.944
603.84055,21.9,5.5,Groundnut,0.944
603.87297,21.895,5.5,Groundnut,0.9443
603.88889,21.89,5.5,Groundnut,0.94444
603.88889,21.885,5.5,Groundnut,0.94444
603.88889,21.88,5.5,Groundnut,0.94444
603.88889,21.875,5.5,Groundnut,0.94444
603.88889,21.87,5.5,Groundnut,0.94444
603.88889,21.865,5.5,Groundnut,0.94444
603.97217,21.86,5.5,Groundnut,0.9452
603.97799,21.855,5.5,Groundnut,0.94525
603.97948,21.85,5.5,Groundnut,0.94527
603.98785,21.845,5.5,Groundnut,0.94534
604.01281,21.84,5.5,Groundnut,0.94557
604.01361,21.835,5.5,Groundnut,0.94558
604.05405,21.83,5.5,Groundnut,0.94595
604.12214,21.825,5.5,Groundnut,0.94656
604.21053,21.82,5.5,Groundnut,0.94737
604.21053,21.815,5.5,Groundnut,0.94737
604.21053,21.81,5.5,Groundnut,0.94737
604.27655,21.805,5.5,Groundnut,0.94797
604.27814,21.8,5.5,Groundnut,0.94798
604.28026,21.795,5.5,Groundnut,0.948
604.28516,21.79,5.5,Groundnut,0.94805
604.28668,21.785,5.5,Groundnut,0.94806
604.32258,21.78,5.5,Groundnut,0.94839
604.35897,21.775,5.5,Groundnut,0.94872
604.35897,21.77,5.5,Groundnut,0.94872
604.36585,21.765,5.5,Groundnut,0.94878
604.39554,21.76,5.5,Groundnut,0.94905
604.39573,21.755,5.5,Groundnut,0.94905
604.40678,21.75,5.5,Groundnut,0.94915
604.4281,21.745,5.5,Groundnut,0.94935
604.5,21.74,5.5,Groundnut,0.95
604.5,21.735,5.5,Groundnut,0.95
604.5,21.73,5.5,Groundnut,0.95
604.5,21.725,5.5,Groundnut,0.95
604.5,21.72,5.5,Groundnut,0.95
604.51524,21.715,5.5,Groundnut,0.95014
604.53901,21.71,5.5,Groundnut,0.95035
604.5679,21.705,5.5,Groundnut,0.95062
604.59016,21.7,5.5,Groundnut,0.95082
604.59363,21.695,5.5,Groundnut,0.95085
604.59519,21.69,5.5,Groundnut,0.95087
604.60958,21.685,5.5,Groundnut,0.951
604.61061,21.68,5.5,Groundnut,0.95101
604.61156,21.675,5.5,Groundnut,0.95101
604.63415,21.67,5.5,Groundnut,0.95122
604.72659,21.665,5.5,Groundnut,0.95206
604.7619,21.66,5.5,Groundnut,0.95238
604.7619,21.655,5.5,Groundnut,0.95238
604.7619,21.65,5.5,Groundnut,0.95238
604.7619,21.645,5.5,Groundnut,0.95238
604.7619,21.64,5.5,Groundnut,0.95238
604.7973,21.635,5.5,Groundnut,0.9527
604.801,21.63,5.5,Groundnut,0.95274
604.82965,21.625,5.5,Groundnut,0.953
604.83007,21.62,5.5,Groundnut,0.953
604.85981,21.615,5.5,Groundnut,0.95327
604.88372,21.61,5.5,Groundnut,0.95349
604.88372,21.605,5.5,Groundnut,0.95349
604.91408,21.6,5.5,Groundnut,0.95376
604.91517,21.595,5.5,Groundnut,0.95377
604.95082,21.59,5.5,Groundnut,0.9541
605,21.585,5.5,Groundnut,0.95455
605,21.58,5.5,Groundnut,0.95455
605.0641,21.575,5.5,Groundnut,0.95513
605.08706,21.57,5.5,Groundnut,0.95534
605.0911,21.565,5.5,Groundnut,0.95537
605.09323,21.56,5.5,Groundnut,0.95539
605.14936,21.555,5.5,Groundnut,0.9559
605.15841,21.55,5.5,Groundnut,0.95599
605.17238,21.545,5.5,Groundnut,0.95611
605.21739,21.54,5.5,Groundnut,0.95652
605.21739,21.535,5.5,Groundnut,0.95652
605.21739,21.53,5.5,Groundnut,0.95652
605.21739,21.525,5.5,Groundnut,0.95652
605.2649,21.52,5.5,Groundnut,0.95695
605.26882,21.515,5.5,Groundnut,0.95699
605.2815,21.51,5.5,Groundnut,0.9571
605.36008,21.505,5.5,Groundnut,0.95782
605.37723,21.5,5.5,Groundnut,0.95797
605.41667,21.495,5.5,Groundnut,0.95833
605.41667,21.49,5.5,Groundnut,0.95833
605.43396,21.485,5.5,Groundnut,0.95849
605.45746,21.48,5.5,Groundnut,0.9587
605.48976,21.475,5.5,Groundnut,0.959
605.49,21.47,5.5,Groundnut,0.959
605.5102,21.465,5.5,Groundnut,0.95918
605.5102,21.46,5.5,Groundnut,0.95918
605.52463,21.455,5.5,Groundnut,0.95931
605.58036,21.45,5.5,Groundnut,0.95982
605.6,21.445,5.5,Groundnut,0.96
605.6,21.44,5.5,Groundnut,0.96
605.6,21.435,5.5,Groundnut,0.96
605.6,21.43,5.5,Groundnut,0.96
605.6,21.425,5.5,Groundnut,0.96
605.6,21.42,5.5,Groundnut,0.96
605.6,21.415,5.5,Groundnut,0.96
605.6,21.41,5.5,Groundnut,0.96
605.64412,21.405,5.5,Groundnut,0.9604
605.65789,21.4,5.5,Groundnut,0.96053
605.6624,21.395,5.5,Groundnut,0.96057
605.75603,21.39,5.5,Groundnut,0.96142
605.76923,21.385,5.5,Groundnut,0.96154
605.76923,21.38,5.5,Groundnut,0.96154
605.76923,21.375,5.5,Groundnut,0.96154
605.76923,21.37,5.5,Groundnut,0.96154
605.76923,21.365,5.5,Groundnut,0.96154
605.77732,21.36,5.5,Groundnut,0.96161
605.83116,21.355,5.5,Groundnut,0.9621
606.0479,21.35,5.5,Groundnut,0.96407
606.04835,21.345,5.5,Groundnut,0.96408
606.07143,21.34,5.5,Groundnut,0.96429
606.08889,21.335,5.5,Groundnut,0.96444
606.10932,21.33,5.5,Groundnut,0.96463
606.11111,21.325,5.5,Groundnut,0.96465
606.16279,21.32,5.5,Groundnut,0.96512
606.17296,21.315,5.5,Groundnut,0.96521
606.17613,21.31,5.5,Groundnut,0.96524
606.2069,21.305,5.5,Groundnut,0.96552
606.2069,21.3,5.5,Groundnut,0.96552
606.21043,21.295,5.5,Groundnut,0.96555
606.21086,21.29,5.5,Groundnut,0.96555
606.23234,21.285,5.5,Groundnut,0.96575
606.25,21.28,5.5,Groundnut,0.96591
606.27119,21.275,5.5,Groundnut,0.9661
606.27608,21.27,5.5,Groundnut,0.96615
606.28019,21.265,5.5,Groundnut,0.96618
606.32458,21.26,5.5,Groundnut,0.96659
606.33333,21.255,5.5,Groundnut,0.96667
606.33333,21.25,5.5,Groundnut,0.96667
606.33333,21.245,5.5,Groundnut,0.96667
606.33333,21.24,5.5,Groundnut,0.96667
606.39046,21.235,5.5,Groundnut,0.96719
606.39344,21.23,5.5,Groundnut,0.96721
606.41075,21.225,5.5,Groundnut,0.96737
606.4186,21.22,5.5,Groundnut,0.96744
606.45161,21.215,5.5,Groundnut,0.96774
606.48078,21.21,5.5,Groundnut,0.96801
606.48206,21.205,5.5,Groundnut,0.96802
606.48977,21.2,5.5,Groundnut,0.96809
606.49402,21.195,5.5,Groundnut,0.96813
606.51899,21.19,5.5,Groundnut,0.96835
606.61359,21.185,5.5,Groundnut,0.96921
606.66895,21.18,5.5,Groundnut,0.96972
606.68675,21.175,5.5,Groundnut,0.96988
606.70038,21.17,5.5,Groundnut,0.97
606.71642,21.165,5.5,Groundnut,0.97015
606.77064,21.16,5.5,Groundnut,0.97064
606.78273,21.155,5.5,Groundnut,0.97075
606.78775,21.15,5.5,Groundnut,0.9708
606.79612,21.145,5.5,Groundnut,0.97087
606.85714,21.14,5.5,Groundnut,0.97143
606.87204,21.135,5.5,Groundnut,0.97156
606.88189,21.13,5.5,Groundnut,0.97165
606.90148,21.125,5.5,Groundnut,0.97183
606.91011,21.12,5.5,Groundnut,0.97191
606.91228,21.115,5.5,Groundnut,0.97193
606.92308,21.11,5.5,Groundnut,0.97203
606.93023,21.105,5.5,Groundnut,0.97209
606.9338,21.1,5.5,Groundnut,0.97213
606.93569,21.095,5.5,Groundnut,0.97214
606.93735,21.09,5.5,Groundnut,0.97216
606.94444,21.085,5.5,Groundnut,0.97222
606.94444,21.08,5.5,Groundnut,0.97222
606.94444,21.075,5.5,Groundnut,0.97222
606.94642,21.07,5.5,Groundnut,0.97224
606.95264,21.065,5.5,Groundnut,0.9723
606.96133,21.06,5.5,Groundnut,0.97238
606.96221,21.055,5.5,Groundnut,0.97238
606.979,21.05,5.5,Groundnut,0.97254
606.99219,21.045,5.5,Groundnut,0.97266
607.02703,21.04,5.5,Groundnut,0.97297
607.05951,21.035,5.5,Groundnut,0.97327
607.06667,21.03,5.5,Groundnut,0.97333
607.08434,21.025,5.5,Groundnut,0.97349
607.10526,21.02,5.5,Groundnut,0.97368
607.12544,21.015,5.5,Groundnut,0.97387
607.12581,21.01,5.5,Groundnut,0.97387
607.13129,21.005,5.5,Groundnut,0.97392
607.13988,21,5.5,Groundnut,0.974
607.17949,20.995,5.5,Groundnut,0.97436
607.21519,20.99,5.5,Groundnut,0.97468
607.21571,20.985,5.5,Groundnut,0.97469
607.24961,20.98,5.5,Groundnut,0.975
607.31635,20.975,5.5,Groundnut,0.9756
607.31707,20.97,5.5,Groundnut,0.97561
607.3699,20.965,5.5,Groundnut,0.97609
607.38095,20.96,5.5,Groundnut,0.97619
607.41379,20.955,5.5,Groundnut,0.97649
607.42188,20.95,5.6,Groundnut,0.97656
607.44186,20.945,5.6,Groundnut,0.97674
607.5,20.94,5.6,Groundnut,0.97727
607.57126,20.935,5.6,Groundnut,0.97792
607.58003,20.93,5.6,Groundnut,0.978
607.58729,20.925,5.6,Groundnut,0.97807
607.6087,20.92,5.6,Groundnut,0.97826
607.63582,20.915,5.6,Groundnut,0.97851
607.64095,20.91,5.6,Groundnut,0.97855
607.65957,20.905,5.6,Groundnut,0.97872
607.68421,20.9,5.6,Groundnut,0.97895
607.68544,20.895,5.6,Groundnut,0.97896
607.79134,20.89,5.6,Groundnut,0.97992
607.8,20.885,5.6,Groundnut,0.98
607.8,20.88,5.6,Groundnut,0.98
607.82178,20.875,5.6,Groundnut,0.9802
607.84314,20.87,5.6,Groundnut,0.98039
607.84314,20.865,5.6,Groundnut,0.98039
607.85714,20.86,5.6,Groundnut,0.98052
607.90015,20.855,5.6,Groundnut,0.98091
607.90331,20.85,5.6,Groundnut,0.98094
607.90476,20.845,5.6,Groundnut,0.98095
607.90476,20.84,5.6,Groundnut,0.98095
607.90889,20.835,5.6,Groundnut,0.98099
607.91016,20.83,5.6,Groundnut,0.981
607.94282,20.825,5.6,Groundnut,0.9813
607.98956,20.82,5.6,Groundnut,0.98172
608,20.815,5.6,Groundnut,0.98182
608,20.81,5.6,Groundnut,0.98182
608.01348,20.805,5.6,Groundnut,0.98194
608.01563,20.8,5.6,Groundnut,0.98196
608.02046,20.795,5.6,Groundnut,0.982
608.04523,20.79,5.6,Groundnut,0.98223
